date,ch_area,disk_median
2020-01-03,0.0128,102.0
2020-01-04,0.00297,104.06
2020-01-05,0.04054,107.38
2020-01-06,0.02521,106.19
2020-01-07,0.0,105.19
2020-01-08,0.0,110.5
2020-01-09,9e-05,117.25
2020-01-10,0.01223,118.19
2020-01-11,0.04461,119.62
2020-01-12,0.03857,119.06
2020-01-13,0.00457,116.38
2020-01-14,0.0,115.5
2020-01-15,0.0,119.25
2020-01-16,2e-05,117.19
2020-01-17,0.00713,115.69
2020-01-18,0.00471,108.88
2020-01-19,9e-05,110.81
2020-01-20,0.00058,111.12
2020-01-21,0.00105,109.81
2020-01-22,0.0,107.5
2020-01-23,0.00098,107.31
2020-01-24,2e-05,105.69
2020-01-25,0.00158,104.81
2020-01-26,0.00072,108.88
2020-01-27,0.00365,110.81
2020-01-28,0.00261,109.81
2020-01-29,0.0049,107.06
2020-01-30,0.00169,111.94
2020-01-31,0.00077,109.31
2020-02-01,0.00571,114.5
2020-02-02,0.004,118.12
2020-02-03,0.05998,116.69
2020-02-04,0.05298,115.0
2020-02-05,0.00785,112.31
2020-02-06,0.00014,115.0
2020-02-07,0.02085,116.25
2020-02-08,0.04028,115.94
2020-02-09,0.00634,117.38
2020-02-10,0.00068,116.75
2020-02-11,0.0,111.88
2020-02-12,2e-05,115.12
2020-02-13,0.00049,111.19
2020-02-14,0.00811,109.56
2020-02-15,0.00844,104.94
2020-02-16,0.01566,103.56
2020-02-17,0.02575,103.94
2020-02-18,0.01156,106.19
2020-02-19,5e-05,103.44
2020-02-20,0.00032,103.19
2020-02-21,0.0,102.88
2020-02-22,0.0,107.25
2020-02-23,2e-05,109.44
2020-02-24,,
2020-02-25,0.00324,107.25
2020-02-26,0.01724,110.69
2020-02-27,0.01937,105.12
2020-02-28,0.01604,104.75
2020-02-29,0.00173,101.62
2020-03-01,3e-05,105.06
2020-03-02,0.0003,108.44
2020-03-03,0.01592,107.25
2020-03-04,0.03179,111.81
2020-03-05,0.00863,109.5
2020-03-06,6e-05,109.19
2020-03-07,0.02125,112.06
2020-03-08,0.03564,113.19
2020-03-09,0.02495,107.19
2020-03-10,0.00125,111.0
2020-03-11,0.00238,110.19
2020-03-12,0.0,106.81
2020-03-13,0.0,104.56
2020-03-14,0.0,101.44
2020-03-15,0.00457,101.25
2020-03-16,0.00664,101.25
2020-03-17,0.00887,103.06
2020-03-18,0.0092,109.75
2020-03-19,0.01935,112.06
2020-03-20,0.02946,116.44
2020-03-21,0.01415,113.5
2020-03-22,0.0,109.56
2020-03-23,0.0,109.94
2020-03-24,0.0,110.69
2020-03-25,0.00072,115.12
2020-03-26,0.00604,113.5
2020-03-27,0.04112,107.0
2020-03-28,0.02381,105.19
2020-03-29,0.00013,106.56
2020-03-30,0.01095,108.31
2020-03-31,0.01339,108.88
2020-04-01,0.00998,111.56
2020-04-02,8e-05,112.56
2020-04-03,0.00042,113.69
2020-04-04,0.01856,115.38
2020-04-05,0.02315,111.88
2020-04-06,0.00667,111.5
2020-04-07,0.01471,108.81
2020-04-08,0.03145,107.62
2020-04-09,0.00298,110.0
2020-04-10,0.01216,109.5
2020-04-11,0.00368,108.31
2020-04-12,2e-05,111.12
2020-04-13,0.00062,109.69
2020-04-14,0.00041,107.06
2020-04-15,0.0,106.38
2020-04-16,0.01384,105.88
2020-04-17,0.0151,106.0
2020-04-18,0.00895,104.56
2020-04-19,0.01715,107.75
2020-04-20,0.01733,104.12
2020-04-21,0.00743,104.81
2020-04-22,0.00683,105.44
2020-04-23,0.00272,109.0
2020-04-24,0.0,106.5
2020-04-25,0.00144,109.38
2020-04-26,0.0,112.25
2020-04-27,0.0006,113.81
2020-04-28,0.00543,114.12
2020-04-29,0.00825,115.69
2020-04-30,0.00196,122.06
2020-05-01,0.01493,121.06
2020-05-02,0.02225,115.81
2020-05-03,0.00272,114.38
2020-05-04,0.0,112.25
2020-05-05,0.0,110.38
2020-05-06,0.03991,114.62
2020-05-07,0.01051,112.69
2020-05-08,3e-05,113.25
2020-05-09,0.00074,110.69
2020-05-10,0.00038,108.5
2020-05-11,0.00404,104.12
2020-05-12,0.00123,103.62
2020-05-13,2e-05,105.69
2020-05-14,0.00446,108.38
2020-05-15,0.01782,106.06
2020-05-16,0.00639,105.5
2020-05-17,5e-05,111.06
2020-05-18,0.01635,111.88
2020-05-19,0.00407,109.88
2020-05-20,0.00549,108.94
2020-05-21,8e-05,114.62
2020-05-22,0.00114,117.25
2020-05-23,0.01042,127.88
2020-05-24,0.00213,128.19
2020-05-25,0.01585,124.75
2020-05-26,0.01509,122.56
2020-05-27,0.00854,123.56
2020-05-28,0.00071,120.94
2020-05-29,0.00228,116.81
2020-05-30,0.00769,120.5
2020-05-31,0.00213,114.81
2020-06-01,0.00331,115.88
2020-06-02,0.00023,115.5
2020-06-03,0.00066,123.0
2020-06-04,0.00233,124.62
2020-06-05,0.00031,127.0
2020-06-06,0.0,126.62
2020-06-07,0.00015,128.12
2020-06-08,0.0,129.25
2020-06-09,0.00507,130.0
2020-06-10,0.00119,129.19
2020-06-11,0.00101,124.88
2020-06-12,0.0032,119.88
2020-06-13,0.00171,117.5
2020-06-14,0.00385,110.75
2020-06-15,0.00065,112.56
2020-06-16,0.00769,109.56
2020-06-17,8e-05,111.62
2020-06-18,0.00043,118.56
2020-06-19,0.00365,118.5
2020-06-20,0.00289,115.62
2020-06-21,2e-05,117.06
2020-06-22,0.00027,121.44
2020-06-23,0.02998,122.0
2020-06-24,0.03505,119.38
2020-06-25,0.00467,116.06
2020-06-26,0.02102,113.19
2020-06-27,0.00976,108.88
2020-06-28,0.00223,108.88
2020-06-29,0.0,109.88
2020-06-30,0.00098,114.81
2020-07-01,0.00143,115.56
2020-07-02,0.00903,114.25
2020-07-03,0.01421,114.38
2020-07-04,0.00015,122.94
2020-07-05,0.0,126.62
2020-07-06,0.0,124.56
2020-07-07,0.0,122.56
2020-07-08,0.00545,126.19
2020-07-09,0.03204,119.12
2020-07-10,0.02119,120.19
2020-07-11,0.0,115.94
2020-07-12,0.00401,108.62
2020-07-13,0.00152,107.31
2020-07-14,0.00356,106.88
2020-07-15,0.00028,107.94
2020-07-16,0.00053,107.75
2020-07-17,0.00448,114.88
2020-07-18,0.0,115.38
2020-07-19,0.01413,113.94
2020-07-20,0.03184,118.25
2020-07-21,0.01572,120.44
2020-07-22,0.00047,116.75
2020-07-23,0.0143,114.56
2020-07-24,0.01592,109.38
2020-07-25,0.00553,106.62
2020-07-26,0.01972,106.25
2020-07-27,0.01701,106.94
2020-07-28,0.0,106.69
2020-07-29,0.0,113.5
2020-07-30,0.01573,118.81
2020-07-31,0.04959,123.88
2020-08-01,0.05099,128.81
2020-08-02,0.00518,129.25
2020-08-03,3e-05,143.25
2020-08-04,0.01221,148.25
2020-08-05,0.00078,150.5
2020-08-06,0.00033,149.69
2020-08-07,0.00473,150.0
2020-08-08,0.00085,142.25
2020-08-09,0.00076,130.38
2020-08-10,0.0002,124.0
2020-08-11,0.0,119.38
2020-08-12,0.00166,119.81
2020-08-13,0.00836,120.12
2020-08-14,0.01143,123.56
2020-08-15,0.02441,125.94
2020-08-16,0.0036,123.38
2020-08-17,0.00707,122.25
2020-08-18,0.00976,123.56
2020-08-19,0.00866,125.94
2020-08-20,0.01762,121.75
2020-08-21,0.01849,118.25
2020-08-22,0.02418,113.69
2020-08-23,0.00388,110.19
2020-08-24,0.00753,110.94
2020-08-25,0.00624,113.62
2020-08-26,0.00885,111.44
2020-08-27,0.00235,109.25
2020-08-28,0.01306,114.38
2020-08-29,0.03152,117.19
2020-08-30,0.03696,118.94
2020-08-31,0.00311,123.31
2020-09-01,0.00083,125.81
2020-09-02,0.00391,128.81
2020-09-03,0.01228,129.0
2020-09-04,0.00691,127.94
2020-09-05,0.00021,124.56
2020-09-06,0.0,117.94
2020-09-07,0.0,113.94
2020-09-08,0.00141,114.75
2020-09-09,5e-05,115.31
2020-09-10,0.00449,114.25
2020-09-11,0.00537,112.62
2020-09-12,0.00425,114.12
2020-09-13,0.00885,111.56
2020-09-14,0.00925,112.19
2020-09-15,0.0,113.44
2020-09-16,0.00021,113.75
2020-09-17,0.0,114.44
2020-09-18,0.00159,114.44
2020-09-19,0.00554,112.5
2020-09-20,0.01319,112.94
2020-09-21,0.01022,111.25
2020-09-22,0.00594,109.69
2020-09-23,0.02436,106.81
2020-09-24,0.01318,103.88
2020-09-25,0.00088,106.75
2020-09-26,0.03629,110.5
2020-09-27,0.13109,117.56
2020-09-28,0.02581,123.69
2020-09-29,0.0,129.25
2020-09-30,0.0,125.38
2020-10-01,0.00131,127.06
2020-10-02,0.0157,124.62
2020-10-03,2e-05,128.06
2020-10-04,0.01133,124.19
2020-10-05,0.0,121.38
2020-10-06,0.0,122.31
2020-10-07,0.00031,118.0
2020-10-08,0.00292,112.12
2020-10-09,0.00632,114.19
2020-10-10,0.00427,120.88
2020-10-11,0.00163,127.56
2020-10-12,0.00418,121.44
2020-10-13,0.00018,118.75
2020-10-14,0.0,121.31
2020-10-15,0.00114,116.44
2020-10-16,0.00037,115.62
2020-10-17,0.01823,117.69
2020-10-18,0.04312,120.56
2020-10-19,0.0058,120.19
2020-10-20,0.00706,117.12
2020-10-21,0.02049,118.44
2020-10-22,0.01125,116.44
2020-10-23,0.07793,118.19
2020-10-24,0.02816,120.94
2020-10-25,0.00752,122.5
2020-10-26,0.00075,123.0
2020-10-27,0.0,133.81
2020-10-28,0.00014,132.69
2020-10-29,0.0,136.62
2020-10-30,0.0,128.06
2020-10-31,0.00335,122.19
2020-11-01,0.01959,119.0
2020-11-02,0.0405,119.62
2020-11-03,0.01322,120.19
2020-11-04,0.02332,118.88
2020-11-05,0.00325,127.12
2020-11-06,5e-05,129.81
2020-11-07,3e-05,135.94
2020-11-08,6e-05,150.69
2020-11-09,0.00119,151.44
2020-11-10,2e-05,144.88
2020-11-11,0.00824,138.06
2020-11-12,0.00016,134.81
2020-11-13,0.0,131.44
2020-11-14,0.0,64.5
2020-11-15,0.01111,127.06
2020-11-16,0.00671,123.81
2020-11-17,0.0118,124.31
2020-11-18,0.0118,128.44
2020-11-19,0.04103,132.44
2020-11-20,0.09435,132.38
2020-11-21,0.01447,134.56
2020-11-22,0.01182,140.75
2020-11-23,0.04055,142.5
2020-11-24,0.01298,149.5
2020-11-25,0.00072,154.62
2020-11-26,5e-05,150.81
2020-11-27,0.0,148.62
2020-11-28,0.0,155.75
2020-11-29,0.0,163.09
2020-11-30,0.0,168.12
2020-12-01,0.0,181.56
2020-12-02,0.0,181.69
2020-12-03,5e-05,181.88
2020-12-04,0.01648,185.88
2020-12-05,0.00044,180.5
2020-12-06,0.07277,177.38
2020-12-07,0.05826,166.81
2020-12-08,0.02818,151.25
2020-12-09,0.0,150.88
2020-12-10,0.00819,146.31
2020-12-11,3e-05,143.75
2020-12-12,0.00182,138.81
2020-12-13,0.0,131.75
2020-12-14,0.00376,130.5
2020-12-15,0.01028,128.12
2020-12-16,0.00438,131.56
2020-12-17,0.00494,132.81
2020-12-18,0.03055,139.12
2020-12-19,0.02392,140.25
2020-12-20,0.11977,141.06
2020-12-21,0.09266,141.81
2020-12-22,0.01093,139.56
2020-12-23,0.00604,140.62
2020-12-24,0.0,145.62
2020-12-25,3e-05,146.12
2020-12-26,0.02753,149.62
2020-12-27,0.0,155.75
2020-12-28,0.0,159.12
2020-12-29,0.0,160.88
2020-12-30,0.0,162.0
2020-12-31,0.01406,160.75
2021-01-01,2e-05,153.88
2021-01-02,0.03234,150.31
2021-01-03,0.01517,154.69
2021-01-04,0.0,158.06
2021-01-05,0.0,147.5
2021-01-06,0.00913,142.94
2021-01-07,0.00552,138.0
2021-01-08,0.0016,131.44
2021-01-09,0.00045,125.38
2021-01-10,0.0,123.5
2021-01-11,0.0,120.5
2021-01-12,0.00081,120.56
2021-01-13,0.0046,118.12
2021-01-14,0.00012,119.0
2021-01-15,0.04098,124.44
2021-01-16,0.01359,129.44
2021-01-17,0.10215,124.44
2021-01-18,0.09989,127.31
2021-01-19,0.01501,124.31
2021-01-20,8e-05,130.44
2021-01-21,0.00042,131.31
2021-01-22,0.0321,139.69
2021-01-23,0.00216,150.38
2021-01-24,6e-05,149.69
2021-01-25,0.0,149.56
2021-01-26,0.0,148.44
2021-01-27,0.00481,151.5
2021-01-28,0.01323,152.44
2021-01-29,0.06881,148.41
2021-01-30,0.03938,148.38
2021-01-31,0.00089,148.94
2021-02-01,0.0,141.56
2021-02-02,0.0,134.62
2021-02-03,0.06149,129.94
2021-02-04,0.01097,129.31
2021-02-05,0.0354,128.12
2021-02-06,0.01672,124.44
2021-02-07,0.00025,118.81
2021-02-08,0.0,120.25
2021-02-09,0.0,116.5
2021-02-10,0.0,113.81
2021-02-11,0.00887,114.75
2021-02-12,0.034,118.0
2021-02-13,0.06594,127.25
2021-02-14,0.07708,126.31
2021-02-15,0.03139,131.75
2021-02-16,0.0034,129.0
2021-02-17,0.01244,135.88
2021-02-18,0.0829,138.12
2021-02-19,0.06942,133.38
2021-02-20,6e-05,134.19
2021-02-21,0.00389,134.5
2021-02-22,0.0,142.5
2021-02-23,0.0,154.88
2021-02-24,0.00014,155.62
2021-02-25,0.0,155.75
2021-02-26,0.0273,156.44
2021-02-27,0.13234,145.94
2021-02-28,0.00787,137.75
2021-03-01,8e-05,134.88
2021-03-02,0.05636,130.31
2021-03-03,0.05113,130.44
2021-03-04,0.03343,127.62
2021-03-05,0.02442,131.19
2021-03-06,0.01046,126.81
2021-03-07,0.0,121.81
2021-03-08,2e-05,123.06
2021-03-09,0.00439,119.38
2021-03-10,0.00834,127.75
2021-03-11,0.01087,129.62
2021-03-12,0.01666,132.62
2021-03-13,0.02138,136.06
2021-03-14,0.04719,142.94
2021-03-15,0.0,139.5
2021-03-16,0.00087,133.44
2021-03-17,0.0406,137.88
2021-03-18,0.14976,144.44
2021-03-19,0.0892,141.56
2021-03-20,0.06675,142.41
2021-03-21,0.02803,144.88
2021-03-22,0.0,142.75
2021-03-23,0.00029,150.25
2021-03-24,0.03019,155.0
2021-03-25,0.00947,156.38
2021-03-26,0.01868,152.88
2021-03-27,0.02773,146.5
2021-03-28,0.0,144.62
2021-03-29,0.00271,149.62
2021-03-30,0.00045,141.69
2021-03-31,0.02409,139.88
2021-04-01,0.02259,135.56
2021-04-02,0.07364,130.06
2021-04-03,0.0371,122.69
2021-04-04,0.00136,121.44
2021-04-05,0.00019,117.75
2021-04-06,0.00089,118.44
2021-04-07,3e-05,114.62
2021-04-08,0.00062,120.12
2021-04-09,0.00156,124.94
2021-04-10,0.01503,127.38
2021-04-11,5e-05,130.88
2021-04-12,0.0,132.88
2021-04-13,0.01675,140.81
2021-04-14,0.00507,147.5
2021-04-15,0.04235,145.25
2021-04-16,0.15718,145.38
2021-04-17,0.06891,142.12
2021-04-18,0.05053,142.69
2021-04-19,0.0404,144.5
2021-04-20,0.06118,16.81
2021-04-21,0.0,146.25
2021-04-22,0.01391,148.19
2021-04-23,0.00511,148.56
2021-04-24,0.01274,88.19
2021-04-25,0.01909,147.5
2021-04-26,0.00091,147.25
2021-04-27,0.02619,139.81
2021-04-28,0.06389,137.19
2021-04-29,,
2021-04-30,0.00746,126.44
2021-05-01,0.04483,122.69
2021-05-02,0.0,116.12
2021-05-03,0.00156,118.69
2021-05-04,0.00057,117.19
2021-05-05,0.0041,118.12
2021-05-06,0.00667,121.5
2021-05-07,0.006,125.0
2021-05-08,0.00929,137.06
2021-05-09,0.00026,136.19
2021-05-10,0.00747,136.38
2021-05-11,0.00209,146.94
2021-05-12,0.0,144.44
2021-05-13,7e-05,148.94
2021-05-14,0.01664,151.25
2021-05-15,0.05096,147.81
2021-05-16,0.12589,146.12
2021-05-17,0.16502,142.0
2021-05-18,0.03124,140.75
2021-05-19,0.0,136.5
2021-05-20,0.0,139.81
2021-05-21,0.01842,144.44
2021-05-22,0.07527,152.81
2021-05-23,0.01244,156.38
2021-05-24,0.0,158.31
2021-05-25,0.0,156.69
2021-05-26,2e-05,154.25
2021-05-27,0.0,145.75
2021-05-28,0.00368,140.81
2021-05-29,0.00533,78.31
2021-05-30,0.00516,127.69
2021-05-31,0.03845,129.56
2021-06-01,0.02463,132.75
2021-06-02,0.00117,136.75
2021-06-03,7e-05,136.5
2021-06-04,0.00859,138.44
2021-06-05,0.12523,142.5
2021-06-06,0.03105,143.94
2021-06-07,0.0001,149.06
2021-06-08,0.00058,146.0
2021-06-09,0.00015,139.0
2021-06-10,0.0,143.81
2021-06-11,0.00328,148.69
2021-06-12,0.05364,154.62
2021-06-13,0.12023,149.25
2021-06-14,0.11584,151.0
2021-06-15,0.06138,150.44
2021-06-16,0.01896,154.19
2021-06-17,0.0,161.38
2021-06-18,0.0,172.31
2021-06-19,0.00042,168.19
2021-06-20,0.02523,166.5
2021-06-21,0.0319,159.56
2021-06-22,0.00073,153.88
2021-06-23,0.00309,143.75
2021-06-24,0.00015,140.19
2021-06-25,0.0,139.94
2021-06-26,0.00808,147.0
2021-06-27,0.02574,152.81
2021-06-28,0.02775,170.0
2021-06-29,0.00584,182.56
2021-06-30,0.00017,188.81
2021-07-01,0.00696,196.88
2021-07-02,0.0591,197.94
2021-07-03,0.00458,191.06
2021-07-04,0.0,181.38
2021-07-05,0.00022,171.19
2021-07-06,0.01558,161.0
2021-07-07,0.0153,153.0
2021-07-08,0.00652,148.62
2021-07-09,0.0084,140.25
2021-07-10,0.05095,138.06
2021-07-11,0.12031,134.5
2021-07-12,0.09042,140.31
2021-07-13,0.02641,136.88
2021-07-14,0.00052,144.94
2021-07-15,0.00047,150.56
2021-07-16,0.0,153.88
2021-07-17,0.0079,157.38
2021-07-18,0.00838,163.12
2021-07-19,0.00013,163.44
2021-07-20,0.01033,155.19
2021-07-21,0.00023,150.81
2021-07-22,2e-05,152.19
2021-07-23,0.0,159.38
2021-07-24,0.0175,172.69
2021-07-25,0.03209,182.56
2021-07-26,0.0,190.88
2021-07-27,0.00365,194.19
2021-07-28,0.0,202.38
2021-07-29,0.02803,203.38
2021-07-30,0.03473,187.5
2021-07-31,0.0,177.62
2021-08-01,0.00013,164.94
2021-08-02,0.00321,160.75
2021-08-03,0.03745,150.56
2021-08-04,0.02491,138.56
2021-08-05,0.02634,128.88
2021-08-06,0.02203,128.62
2021-08-07,0.0166,128.12
2021-08-08,0.00175,130.0
2021-08-09,0.02825,136.38
2021-08-10,0.03259,146.19
2021-08-11,0.02404,150.56
2021-08-12,0.00037,158.38
2021-08-13,0.00887,164.81
2021-08-14,0.00322,165.47
2021-08-15,0.0,159.44
2021-08-16,0.0,158.69
2021-08-17,0.00252,149.06
2021-08-18,0.00035,141.5
2021-08-19,0.0,139.44
2021-08-20,0.0,145.31
2021-08-21,0.03611,149.62
2021-08-22,0.02959,151.69
2021-08-23,0.00948,158.88
2021-08-24,0.03037,163.25
2021-08-25,0.0,170.56
2021-08-26,0.00511,175.31
2021-08-27,0.01823,187.12
2021-08-28,0.01686,51.62
2021-08-29,0.0,178.44
2021-08-30,0.0112,180.75
2021-08-31,0.00111,166.56
2021-09-01,0.00182,160.5
2021-09-02,0.0569,153.69
2021-09-03,0.03025,153.25
2021-09-04,0.01569,153.75
2021-09-05,0.00506,153.38
2021-09-06,0.03806,157.06
2021-09-07,0.03865,174.88
2021-09-08,0.00174,177.31
2021-09-09,0.0039,174.38
2021-09-10,0.007,161.12
2021-09-11,2e-05,158.88
2021-09-12,0.00061,157.38
2021-09-13,0.00023,146.25
2021-09-14,0.01226,146.19
2021-09-15,0.0,138.12
2021-09-16,0.00084,132.69
2021-09-17,0.00039,133.31
2021-09-18,0.00722,138.81
2021-09-19,0.00136,142.19
2021-09-20,0.03366,144.94
2021-09-21,0.11282,159.69
2021-09-22,0.08633,170.06
2021-09-23,0.025,183.81
2021-09-24,0.10714,189.25
2021-09-25,0.03909,193.31
2021-09-26,0.05554,195.06
2021-09-27,0.02179,195.31
2021-09-28,0.01132,191.69
2021-09-29,0.00637,185.06
2021-09-30,0.00049,183.56
2021-10-01,0.01593,171.12
2021-10-02,3e-05,172.38
2021-10-03,0.00023,169.88
2021-10-04,0.0,166.06
2021-10-05,0.00172,171.94
2021-10-06,0.0004,173.94
2021-10-07,0.011,180.25
2021-10-08,0.00036,171.31
2021-10-09,0.0495,170.88
2021-10-10,0.02885,159.88
2021-10-11,0.00034,161.5
2021-10-12,0.04871,158.69
2021-10-13,0.0,152.5
2021-10-14,0.0,149.19
2021-10-15,0.00419,146.75
2021-10-16,0.06531,144.44
2021-10-17,0.14826,144.0
2021-10-18,0.138,151.62
2021-10-19,0.00507,150.81
2021-10-20,0.01162,151.5
2021-10-21,0.0,160.19
2021-10-22,0.00468,169.12
2021-10-23,0.0,173.0
2021-10-24,2e-05,178.62
2021-10-25,0.02033,179.44
2021-10-26,0.00754,184.06
2021-10-27,0.00115,187.19
2021-10-28,0.00035,195.0
2021-10-29,0.0,197.44
2021-10-30,0.02159,214.0
2021-10-31,0.07,214.56
2021-11-01,0.03674,210.38
2021-11-02,0.0,215.31
2021-11-03,0.00054,199.06
2021-11-04,0.00182,192.38
2021-11-05,0.02638,186.19
2021-11-06,0.00809,178.12
2021-11-07,0.00595,173.38
2021-11-08,0.00065,159.44
2021-11-09,0.01854,156.31
2021-11-10,0.00455,159.31
2021-11-11,0.0,156.0
2021-11-12,0.0,155.06
2021-11-13,0.00028,158.75
2021-11-14,0.10539,159.31
2021-11-15,0.08736,150.91
2021-11-16,0.01783,144.94
2021-11-17,0.0074,142.06
2021-11-18,0.00756,148.25
2021-11-19,0.0789,149.69
2021-11-20,0.05322,152.44
2021-11-21,0.0,160.06
2021-11-22,0.01678,158.56
2021-11-23,0.01524,161.94
2021-11-24,0.0375,167.5
2021-11-25,0.0163,174.12
2021-11-26,0.01988,174.56
2021-11-27,5e-05,174.12
2021-11-28,0.02167,175.25
2021-11-29,0.01617,181.69
2021-11-30,0.03963,183.56
2021-12-01,0.07763,186.5
2021-12-02,0.07984,181.75
2021-12-03,0.04251,170.5
2021-12-04,0.0,169.88
2021-12-05,0.00698,70.38
2021-12-06,0.02777,162.81
2021-12-07,0.0,154.12
2021-12-08,0.01316,158.81
2021-12-09,0.00154,153.44
2021-12-10,0.00736,152.94
2021-12-11,0.00525,153.88
2021-12-12,0.0212,152.19
2021-12-13,0.05328,146.12
2021-12-14,0.02138,139.69
2021-12-15,0.0079,142.75
2021-12-16,0.00327,149.88
2021-12-17,0.0066,162.12
2021-12-18,0.06832,175.06
2021-12-19,0.08709,196.81
2021-12-20,0.00819,200.62
2021-12-21,0.00056,210.38
2021-12-22,0.00508,214.62
2021-12-23,0.00637,229.19
2021-12-24,0.09621,220.0
2021-12-25,0.03517,214.75
2021-12-26,0.10874,226.0
2021-12-27,0.01018,227.31
2021-12-28,0.01486,245.44
2021-12-29,0.04595,234.81
2021-12-30,0.04729,221.94
2021-12-31,0.0,204.44
2022-01-01,0.0,196.62
2022-01-02,6e-05,186.06
2022-01-03,0.00036,174.69
2022-01-04,0.0003,161.5
2022-01-05,0.0268,152.38
2022-01-06,0.02768,147.0
2022-01-07,0.00352,151.19
2022-01-08,0.01039,161.06
2022-01-09,0.00044,169.81
2022-01-10,0.00312,170.81
2022-01-11,0.00399,178.94
2022-01-12,0.01045,189.62
2022-01-13,0.069,204.56
2022-01-14,0.18488,206.38
2022-01-15,0.02317,211.0
2022-01-16,0.00564,213.75
2022-01-17,0.0,213.44
2022-01-18,0.00041,213.88
2022-01-19,0.02115,221.62
2022-01-20,0.03775,228.44
2022-01-21,0.02019,220.44
2022-01-22,0.10303,221.44
2022-01-23,0.00025,215.25
2022-01-24,0.0,218.56
2022-01-25,0.02345,210.56
2022-01-26,0.05277,213.56
2022-01-27,5e-05,206.75
2022-01-28,0.0,199.12
2022-01-29,0.00086,194.94
2022-01-30,0.00024,66.31
2022-01-31,0.0,192.31
2022-02-01,0.0,184.5
2022-02-02,0.04664,181.62
2022-02-03,0.02784,194.0
2022-02-04,0.0428,211.88
2022-02-05,0.00099,224.75
2022-02-06,0.0,231.44
2022-02-07,0.0,239.5
2022-02-08,5e-05,242.75
2022-02-09,0.00217,242.69
2022-02-10,0.02333,228.88
2022-02-11,0.07979,218.25
2022-02-12,0.00686,216.25
2022-02-13,2e-05,202.69
2022-02-14,0.00521,196.88
2022-02-15,0.00142,194.69
2022-02-16,0.00207,213.5
2022-02-17,0.08254,215.88
2022-02-18,0.10163,212.62
2022-02-19,0.03958,218.81
2022-02-20,0.0,218.31
2022-02-21,0.00022,203.94
2022-02-22,0.00955,197.62
2022-02-23,0.0061,201.62
2022-02-24,0.02241,203.69
2022-02-25,0.11623,198.44
2022-02-26,0.06919,194.5
2022-02-27,0.0,180.88
2022-02-28,0.0,168.81
2022-03-01,0.07585,174.44
2022-03-02,0.0243,179.56
2022-03-03,0.05832,191.94
2022-03-04,0.01267,196.12
2022-03-05,0.0,203.94
2022-03-06,2e-05,207.94
2022-03-07,0.00065,216.12
2022-03-08,0.0029,234.5
2022-03-09,5e-05,230.31
2022-03-10,0.0,224.19
2022-03-11,0.00363,214.81
2022-03-12,0.0113,224.38
2022-03-13,0.07997,216.56
2022-03-14,0.0,208.88
2022-03-15,0.0,211.38
2022-03-16,3e-05,212.62
2022-03-17,0.00595,206.75
2022-03-18,0.03535,201.69
2022-03-19,0.00148,199.31
2022-03-20,0.03232,188.5
2022-03-21,0.02709,187.88
2022-03-22,0.00034,191.5
2022-03-23,0.01133,205.88
2022-03-24,0.13036,206.25
2022-03-25,0.10843,207.69
2022-03-26,0.00229,218.75
2022-03-27,0.0,224.88
2022-03-28,0.00011,234.88
2022-03-29,0.0,236.56
2022-03-30,0.02639,245.44
2022-03-31,0.11308,228.44
2022-04-01,0.03922,231.31
2022-04-02,0.00015,225.69
2022-04-03,0.00163,215.69
2022-04-04,0.0,219.56
2022-04-05,0.0,211.62
2022-04-06,0.00254,211.5
2022-04-07,0.10498,218.91
2022-04-08,0.0517,227.06
2022-04-09,0.09013,231.44
2022-04-10,0.0,236.0
2022-04-11,0.0,227.5
2022-04-12,0.00507,225.12
2022-04-13,0.07418,221.31
2022-04-14,0.08029,212.0
2022-04-15,0.17525,204.88
2022-04-16,0.03675,195.25
2022-04-17,0.02183,196.75
2022-04-18,0.0156,201.31
2022-04-19,0.00366,213.69
2022-04-20,0.00662,229.12
2022-04-21,0.05593,233.06
2022-04-22,0.00722,246.94
2022-04-23,0.00298,243.69
2022-04-24,0.00444,237.81
2022-04-25,0.00121,245.31
2022-04-26,0.06565,251.31
2022-04-27,0.10249,243.38
2022-04-28,0.03416,234.06
2022-04-29,0.00072,240.81
2022-04-30,0.00955,250.44
2022-05-01,5e-05,247.0
2022-05-02,0.0,240.62
2022-05-03,0.00031,244.62
2022-05-04,0.00593,235.5
2022-05-05,0.00266,254.31
2022-05-06,0.00924,100.31
2022-05-07,0.00398,238.44
2022-05-08,0.00666,243.25
2022-05-09,0.00025,237.25
2022-05-10,0.0,237.06
2022-05-11,3e-05,242.94
2022-05-12,0.00436,240.06
2022-05-13,0.10838,230.62
2022-05-14,0.12443,232.75
2022-05-15,0.07868,235.25
2022-05-16,0.07214,244.94
2022-05-17,0.15383,255.5
2022-05-18,0.10545,260.25
2022-05-19,0.00421,263.44
2022-05-20,0.00191,261.69
2022-05-21,0.01562,257.38
2022-05-22,0.00133,262.94
2022-05-23,0.04244,251.38
2022-05-24,0.10364,246.0
2022-05-25,0.06578,238.31
2022-05-26,0.02679,228.06
2022-05-27,0.03536,229.88
2022-05-28,0.0,228.31
2022-05-29,0.00028,224.44
2022-05-30,0.00215,228.69
2022-05-31,0.00809,231.0
2022-06-01,0.00175,220.88
2022-06-02,0.00043,218.44
2022-06-03,0.00365,225.5
2022-06-04,0.00069,221.38
